code,name,id,level,parent.id,geometry.type,ward.parent.id,ward,subcounty.parent.id,subcounty,county.parent.id,county,mflcode,geometry.coordinates_1,geometry.coordinates_2
Keipsl14746,Kapnyeberai Dispensary,XtZBXf0QyJ5,7,HIZ3j0foQd7,Point,ShaXCJaCY6M,Kilibwoni ,y20aapE6KYr,Emgwen ,HfVjCurKxh2,Nandi ,14746,35.24363,0.22026
Keipsl14747,Kapoleseroi Dispensary,DWTy7XamJRf,7,HfYsLN2Xogf,Point,CuYWuE3om1k,Siongiroi ,sphpbVxO6pn,Chepalungu ,HfVjCurKxh2,Bomet ,14747,35.17278,-0.88194
676,Kapomboi Ward,WuJ4ZBVSnXL,6,oKGO1Sd8ylQ,NA,oKGO1Sd8ylQ,Kapomboi ,oSVLBSVLtZi,Kwanza ,HfVjCurKxh2,Trans-Nzoia ,676,NULL,
Keipsl14748,Kaprachoge Tea Dispensary,c4XzL5tFFcx,7,yBnZhB9ujuJ,Point,lwG2LXMx8mw,Chepkunyuk ,y20aapE6KYr,Nandi East ,HfVjCurKxh2,Nandi ,14748,35.24362,0.18056
797,Kapropita Ward,geOIF6hxTQh,6,lMa3LF5YrfR,NA,lMa3LF5YrfR,Kapropita ,Tbq3JMDALZt,Baringo Central ,HfVjCurKxh2,Baringo ,797,NULL,
Keipsl19294,Kaproret Dispensary,zad6nlZYLgO,7,VODfq9NQfbp,Point,cWDUDsYpwiw,Chepchabas ,sphpbVxO6pn,Konoin ,HfVjCurKxh2,Bomet ,19294,35.25642,-0.43543
Keipsl14749,Kapsabet District Hospital,VkiFpsR6jQw,7,XqsnWVjFubI,Point,ShaXCJaCY6M,Kapsabet ,y20aapE6KYr,Emgwen ,HfVjCurKxh2,Nandi ,14749,35.10299,0.20243
772,Kapsabet Ward,XqsnWVjFubI,6,ShaXCJaCY6M,NA,ShaXCJaCY6M,Kapsabet ,y20aapE6KYr,Emgwen ,HfVjCurKxh2,Nandi ,772,NULL,
Keipsl14750,Kapsait Dispensary,WhWawBThZCZ,7,BWRkPIyZF5v,Point,sUiNgwNmVcf,Lelan ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,14750,35.36495,1.134
Keipsl17043,Kapsait Dispensary (Pokot),MAzKziqVT8c,7,x3BZj14JIoP,Point,p4k9222Grq5,Lelan ,Y2tnI4r0GkW,Pokot South ,HfVjCurKxh2,West Pokot ,17043,35.33996,1.15585
Keipsl15923,Kapsambu Dispensary,EshRaLkWxpJ,7,aeEg880WLKa,Point,fzU3WwSJFlT,Kapkateny ,A1gVLZ5bHiS,Cheptais ,HfVjCurKxh2,Bungoma ,15923,34.59409,0.80008
Keipsl14751,Kapsamoch Dispensary,wCqSJuADnuh,7,rdGqFdQqKCa,Point,n9r5256Vnjy,Terik ,y20aapE6KYr,Aldai ,HfVjCurKxh2,Nandi ,14751,34.86029,0.02664
Keipsl18148,Kapsang'ar Dispensary,JZm43XY1g2O,7,x3BZj14JIoP,Point,p4k9222Grq5,Lelan ,Y2tnI4r0GkW,Pokot South ,HfVjCurKxh2,West Pokot ,18148,35.40095,1.19677
Keipsl17294,Kapsangaru Dispensary,o4gDQ507aNx,7,R9pD7UfTwAz,Point,W2u4ZEUB2TO,Mutarakwa ,sphpbVxO6pn,Bomet Central ,HfVjCurKxh2,Bomet ,17294,35.23283,-0.79334
Keipsl14752,Kapsaos Dispensary,fX7SUVFqXLe,7,fQ8YT2bWEya,Point,n9r5256Vnjy,Kaptumo/kaboi ,y20aapE6KYr,Aldai ,HfVjCurKxh2,Nandi ,14752,35.07512,-0.01674
949,Kapsaos Ward,PR3r1LoBu6o,6,cMm8lWp0sMx,NA,cMm8lWp0sMx,Kapsaos ,soCirDJfP4S,Ainamoi ,HfVjCurKxh2,Kericho ,949,NULL,
712,Kapsaos Ward,jTGHLQyqu86,6,OE90J0Hs1GV,NA,OE90J0Hs1GV,Kapsaos ,cS6agZiN32t,Turbo ,HfVjCurKxh2,Uasin Gishu ,712,NULL,
Keipsl14753,Kapsara District Hospital,r6XV80WNwUg,7,BNLq2wvmQB3,Point,Xig3nAcjBoX,Makutano ,oSVLBSVLtZi,Cherangany ,HfVjCurKxh2,Trans-Nzoia ,14753,35.15514,1.09185
Keipsl14754,Kapsasian Dispensary,yOiFs0jHwwK,7,qH4o0AR9gca,Point,KFg8i6HThlo,Kapsasian ,IBZqPDOCobI,Transmara East ,HfVjCurKxh2,Narok ,14754,35.13376,-0.96376
890,Kapsasian Ward,qH4o0AR9gca,6,KFg8i6HThlo,NA,KFg8i6HThlo,Kapsasian ,IBZqPDOCobI,Transmara East ,HfVjCurKxh2,Narok ,890,NULL,
Keipsl14755,Kapseger Dispensary,TFFhNbqwCgb,7,upMWPxo4ECS,Point,kbqeKQUssr8,Chepseon ,soCirDJfP4S,Kipkelion East ,HfVjCurKxh2,Kericho ,14755,35.36984,-0.25241
Keipsl14756,Kapsengere Dispensary,C89aGRWqVUi,7,rdGqFdQqKCa,Point,n9r5256Vnjy,Terik ,y20aapE6KYr,Aldai ,HfVjCurKxh2,Nandi ,14756,34.75177,-0.01276
NA,Kapseret Sub County,AcJpN2rs6SA,5,cS6agZiN32t,MultiPolygon,NA,NA,cS6agZiN32t,Kapseret ,HfVjCurKxh2,Uasin Gishu ,NA,35.2607,35.2607
Keipsl14757,Kapset Dispensary,jpjBPBEmL50,7,lvFOB05r1LE,Point,cWDUDsYpwiw,Kimulot ,sphpbVxO6pn,Konoin ,HfVjCurKxh2,Bomet ,14757,35.25205,-0.53903
Keipsl14758,Kapsetek Dispensary,OXWnxRfSZ6L,7,GNWRlY9rWuM,Point,tKVF0SbLFbL,Soin ,ZFzQpYAw1RT,Rongai ,HfVjCurKxh2,Nakuru ,14758,35.87372,-0.08347
Keipsl16414,Kapsimbeiywo Dispensary,c4aGAwGxrq7,7,XrAY979xL12,Point,OeN0J88fMCP,Keringet ,ZFzQpYAw1RT,Kuresoi South ,HfVjCurKxh2,Nakuru ,16414,35.72435,-0.48597
Keipsl14759,Kapsimotwo,UjoaGTckjx3,7,p3bF9CPo7bE,Point,W2u4ZEUB2TO,Silibwet Township ,sphpbVxO6pn,Bomet Central ,HfVjCurKxh2,Bomet ,14759,35.32146,-0.75645
754,Kapsimotwo Ward,HzRGhQuUtRo,6,P5EHa3MJjfY,NA,P5EHa3MJjfY,Kapsimotwo ,y20aapE6KYr,Tinderet ,HfVjCurKxh2,Nandi ,754,NULL,
Keipsl14760,Kapsinendet Dispensary,aSDwTE2F1eh,7,lvFOB05r1LE,Point,cWDUDsYpwiw,Kimulot ,sphpbVxO6pn,Konoin ,HfVjCurKxh2,Bomet ,14760,35.23835,-0.52137
Keipsl17631,Kapsirichoi Dispensary,TikLRv20Y8Q,7,HIZ3j0foQd7,Point,ShaXCJaCY6M,Kilibwoni ,y20aapE6KYr,Emgwen ,HfVjCurKxh2,Nandi ,17631,35.17595,0.20699
Keipsl14761,Kapsisiywo Dispensary,Vny3k9yLomF,7,h6uUcOeauma,Point,NS7cmpsY0rR,Kaptel/Kamoiywo ,y20aapE6KYr,Chesumei ,HfVjCurKxh2,Nandi ,14761,35.0625,0.31276
Keipsl14762,Kapsitwet Dispensary,fLUVEDyMQgI,7,WuJ4ZBVSnXL,Point,oKGO1Sd8ylQ,Kapomboi ,oSVLBSVLtZi,Kwanza ,HfVjCurKxh2,Trans-Nzoia ,14762,34.67999,1.05803
Keipsl14763,Kapsiwon Tea Dispensary,ace8j32rEbr,7,o5Ldp1wK64T,Point,lwG2LXMx8mw,Nandi hills ,y20aapE6KYr,Nandi East ,HfVjCurKxh2,Nandi ,14763,35.18512,0.11679
Keipsl17313,Kapsiya,WQ1hP1rCT2L,7,vKOCDAi5Bmn,Point,l709I2wQ5Nb,Kabianga ,soCirDJfP4S,Belgut ,HfVjCurKxh2,Kericho ,17313,35.13996,-0.40276
Keipsl14764,Kapsogut Dispensary,rtN9vwnO1rF,7,BSQa0aRmlb7,Point,mxHbNRkkdrY,Cheboin ,soCirDJfP4S,Bureti ,HfVjCurKxh2,Kericho ,14764,35.14456,-0.57855
Keipsl17138,Kapsoit,d42RuBv5diG,7,k7qlScpcdJv,Point,l709I2wQ5Nb,Waldai ,soCirDJfP4S,Belgut ,HfVjCurKxh2,Kericho ,17138,35.21256,-0.31991
944,Kapsoit Ward,YBPJPnhVRyk,6,cMm8lWp0sMx,NA,cMm8lWp0sMx,Kapsoit ,soCirDJfP4S,Ainamoi ,HfVjCurKxh2,Kericho ,944,NULL,
Keipsl19157,Kapsongoi Dispensary,j2OMWT70SSd,7,bD0f2OM9bG2,Point,l709I2wQ5Nb,Chaik ,soCirDJfP4S,Belgut ,HfVjCurKxh2,Kericho ,19157,35.26881,-0.40806
Keipsl14766,Kapsorok Dispenasry,s4QO4VZxzYO,7,KiaRDzZLlbN,Point,L706AOuUuYv,Soliat ,soCirDJfP4S,Sigowet/Soin ,HfVjCurKxh2,Kericho ,14766,35.06141,-0.30397
Keipsl14767,Kapsowar (AIC) Hospital,s2FOx1Kyn6t,7,xQjRNjy9V3k,Point,sUiNgwNmVcf,Kapsowar ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,14767,35.56081,0.98108
Keipsl14768,Kapsowar Dispensary,l2yVAfdWvpH,7,xQjRNjy9V3k,Point,sUiNgwNmVcf,Kapsowar ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,14768,35.56269,0.9756
739,Kapsowar Ward,xQjRNjy9V3k,6,sUiNgwNmVcf,NA,sUiNgwNmVcf,Kapsowar ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,739,NULL,
Keipsl14769,Kapsoya Health Centre,Fg7VnS2fQ3c,7,E8WLPC2prrI,Point,eq1Adwf0qsz,Kapsoya ,cS6agZiN32t,Ainabkoi ,HfVjCurKxh2,Uasin Gishu ,14769,35.3007,0.51462
719,Kapsoya Ward,E8WLPC2prrI,6,eq1Adwf0qsz,NA,eq1Adwf0qsz,Kapsoya ,cS6agZiN32t,Ainabkoi ,HfVjCurKxh2,Uasin Gishu ,719,NULL,
Keipsl17139,Kapsuser,FHOqvhRDXNv,7,ihVhTpteNHu,Point,l709I2wQ5Nb,Cheptororiet/Seretut ,soCirDJfP4S,Belgut ,HfVjCurKxh2,Kericho ,17139,35.2216,-0.3909
NA,Kapsuser ward,WfLDGaQpwAT,6,l709I2wQ5Nb,NA,l709I2wQ5Nb,Kapsuser ward,soCirDJfP4S,Belgut ,HfVjCurKxh2,Kericho ,NA,NULL,
ke4riftvalleykerichobelgutkapsuser,Kapsuser Ward,LAt4fUlGYQY,6,l709I2wQ5Nb,NA,l709I2wQ5Nb,Kapsuser ,soCirDJfP4S,Belgut ,HfVjCurKxh2,Kericho ,ke4riftvalleykerichobelgutkapsuser,NULL,
Keipsl14771,Kaptabuk Dispensary (Marakwet),YjmrV1GUxwJ,7,xQjRNjy9V3k,Point,sUiNgwNmVcf,Kapsowar ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,14771,35.56273,0.91153
Keipsl14772,Kaptabuk Dispensary (West Pokot),ZXpAqMsZBO3,7,x3BZj14JIoP,Point,p4k9222Grq5,Lelan ,Y2tnI4r0GkW,Pokot South ,HfVjCurKxh2,West Pokot ,14772,35.36087,1.20401
Keipsl14773,Kaptagat Forest Dispensary,OOKzLK5zdSk,7,i3hjcyyTiDP,Point,jM2gPAoeeGr,Kaptarakwa ,kaVgIVGXcf7,Keiyo South ,HfVjCurKxh2,Elgeyo-Marakwet ,14773,35.49164,0.41498
720,Kaptagat Ward,JxWolFYLGPm,6,eq1Adwf0qsz,NA,eq1Adwf0qsz,Kaptagat ,cS6agZiN32t,Ainabkoi ,HfVjCurKxh2,Uasin Gishu ,720,NULL,
Keipsl14774,Kaptalamwa Health Centre,u14dqUblG07,7,BWRkPIyZF5v,Point,sUiNgwNmVcf,Lelan ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,14774,35.43086,1.10585
Keipsl15924,Kaptalelio Dispensary,YWa58f5ZgBA,7,zGuW8rBpjTD,Point,r8tmlPTZSxJ,Kaptama ,A1gVLZ5bHiS,Mt Elgon ,HfVjCurKxh2,Bungoma ,15924,34.74822,0.89057
Keipsl15925,Kaptama (Friends) Health Centre,jUps0irU7gb,7,zGuW8rBpjTD,Point,r8tmlPTZSxJ,Kaptama ,A1gVLZ5bHiS,Mt Elgon ,HfVjCurKxh2,Bungoma ,15925,34.77702,0.87918
Keipsl22508,Kaptama Health Centre,obyEts24y95,7,zGuW8rBpjTD,Point,r8tmlPTZSxJ,Kaptama ,A1gVLZ5bHiS,Mt Elgon ,HfVjCurKxh2,Bungoma ,22508,34.769626,0.890449
1080,Kaptama Ward,zGuW8rBpjTD,6,r8tmlPTZSxJ,NA,r8tmlPTZSxJ,Kaptama ,A1gVLZ5bHiS,Mt Elgon ,HfVjCurKxh2,Bungoma ,1080,NULL,
Keipsl15926,Kaptanai Dispensary,fMO8Zdwefcq,7,Jr6LHRnoEYc,Point,BsrGnm3VrhF,Namwela ,A1gVLZ5bHiS,Sirisia ,HfVjCurKxh2,Bungoma ,15926,34.53857,0.7852
Keipsl14776,Kaptarakwa Sub-District Hospital,ho6Wcp0T6E1,7,i3hjcyyTiDP,Point,jM2gPAoeeGr,Kaptarakwa ,kaVgIVGXcf7,Keiyo South ,HfVjCurKxh2,Elgeyo-Marakwet ,14776,35.54283,0.46425
745,Kaptarakwa Ward,i3hjcyyTiDP,6,jM2gPAoeeGr,NA,jM2gPAoeeGr,Kaptarakwa ,kaVgIVGXcf7,Keiyo South ,HfVjCurKxh2,Elgeyo-Marakwet ,745,NULL,
Keipsl14777,Kaptebengwo Dispensary,DAzMzTzkEK9,7,sonXkmiTR4T,Point,qlM1NMsN829,Rongena/Manaret ,sphpbVxO6pn,Sotik ,HfVjCurKxh2,Bomet ,14777,35.0873,-0.77032
Keipsl16456,Kaptech Dispensary,rXTfNiR8yGL,7,II28n5cpE6H,Point,nZBWQeuvF4m,Muhudu ,hhmLIpoAvAg,Hamisi ,HfVjCurKxh2,Vihiga ,16456,34.82459,0.16416
Keipsl19872,Kapteldet,n9Q51LjUIis,7,GUJVcjDwypM,Point,AcJpN2rs6SA,Simat/Kapseret ,cS6agZiN32t,Kapseret ,HfVjCurKxh2,Uasin Gishu ,19872,35.21737,0.45398
Keipsl14778,Kaptel Dispensary,QaxdZRDX99J,7,h6uUcOeauma,Point,NS7cmpsY0rR,Kaptel/Kamoiywo ,y20aapE6KYr,Chesumei ,HfVjCurKxh2,Nandi ,14778,35.04555,0.29623
Keipsl14779,Kapteldon Health Centre,nliJkWdstrG,7,GUJVcjDwypM,Point,AcJpN2rs6SA,Simat/Kapseret ,cS6agZiN32t,Kapseret ,HfVjCurKxh2,Uasin Gishu ,14779,35.20838,0.43008
768,Kaptel/Kamoiywo Ward,h6uUcOeauma,6,NS7cmpsY0rR,NA,NS7cmpsY0rR,Kaptel/Kamoiywo ,y20aapE6KYr,Chesumei ,HfVjCurKxh2,Nandi ,768,NULL,
Keipsl14780,Kaptembwo,FMKgAZFzEZT,7,zqNZgnIS0lT,Point,cWDUDsYpwiw,Boito ,sphpbVxO6pn,Konoin ,HfVjCurKxh2,Bomet ,14780,35.24886,-0.58931
872,Kaptembwo Ward,gHIFXEA40PR,6,zAWFTbDbuAg,NA,zAWFTbDbuAg,Kaptembwo ,ZFzQpYAw1RT,Nakuru West ,HfVjCurKxh2,Nakuru ,872,NULL,
Keipsl14781,Kapteren Health Centre,k7jMiAj66F2,7,cNfE3ZygvMO,Point,fcb8hGdNdc7,Kamariny ,kaVgIVGXcf7,Keiyo North ,HfVjCurKxh2,Elgeyo-Marakwet ,14781,35.47861,0.56239
Keipsl18185,Kapterit Dispensary,hhhE2q5I7tl,7,hFZaiu5FhHB,Point,sUiNgwNmVcf,Sengwer ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,18185,35.36898,0.97587
Keipsl14782,Kaptich Dispensary,jQluzttF9Jx,7,esWRz9Ws03k,Point,ozo6TxRF0Qk,Kurgung/Surungai ,y20aapE6KYr,Mosop ,HfVjCurKxh2,Nandi ,14782,34.95079,0.45129
Keipsl14783,Kaptien Dispensary,TLn783DCOt0,7,zqNZgnIS0lT,Point,cWDUDsYpwiw,Boito ,sphpbVxO6pn,Konoin ,HfVjCurKxh2,Bomet ,14783,35.27,-0.56235
Keipsl17638,Kaptildil Dispensary,wSKbiuUyvHs,7,tvbj2iJkw1P,Point,NS7cmpsY0rR,Kosirai ,y20aapE6KYr,Chesumei ,HfVjCurKxh2,Nandi ,17638,35.1106,0.26009
Keipsl14784,Kaptimbor Dispensary,tF8U1rRz35p,7,NELNklme3kU,Point,lMa3LF5YrfR,Kabarnet ,Tbq3JMDALZt,Baringo Central ,HfVjCurKxh2,Baringo ,14784,35.73363,0.49665
Keipsl14785,Kaptiony Dispensary,r7HgmTBWL44,7,cgEjDMsKXQU,NA,EFHywvcI9Zj,Barwessa ,Tbq3JMDALZt,Baringo North ,HfVjCurKxh2,Baringo ,14785,NULL,
Keipsl14786,Kaptiony Dispensary,gnuGJkhVuUZ,7,E4lTpj7yOIl,NA,sUiNgwNmVcf,Cherangany ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,14786,NULL,
Keipsl16457,Kaptisi Dispensary,ovo8C43vRC3,7,agfrsTtDtmB,Point,nZBWQeuvF4m,Shiru ,hhmLIpoAvAg,Hamisi ,HfVjCurKxh2,Vihiga ,16457,34.92219,0.18418
Keipsl14787,Kaptoboit,ZPGuIsmPY3L,7,k7qlScpcdJv,Point,l709I2wQ5Nb,Waldai ,soCirDJfP4S,Belgut ,HfVjCurKxh2,Kericho ,14787,35.19716,-0.33954
Keipsl14775,Kaptorokwa Dispensary,hM06r7KLaya,7,rAJaFiBmzrM,NA,lMa3LF5YrfR,Ewalel/chapchap ,Tbq3JMDALZt,Baringo Central ,HfVjCurKxh2,Baringo ,14775,NULL,
Keipsl17254,Kaptoror Dispensary,sfasmALIu0x,7,xQjRNjy9V3k,Point,sUiNgwNmVcf,Kapsowar ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,17254,35.57696,0.95108
Keipsl14788,Kaptum Dispensary,CecNCMlKdPj,7,df76Z3U8u0t,Point,EFHywvcI9Zj,Kabartonjo ,Tbq3JMDALZt,Baringo North ,HfVjCurKxh2,Baringo ,14788,35.75007,0.61245
Keipsl14789,Kaptumek Dispensary,V22qUkXnTJw,7,qB1lCothJQS,Point,n9r5256Vnjy,Kemeloi-maraba ,y20aapE6KYr,Aldai ,HfVjCurKxh2,Nandi ,14789,34.87765,0.00798
Keipsl17758,Kaptum Keiyo Dispensary,YxgkVBXOea0,7,FJe96LsVX5A,Point,fcb8hGdNdc7,Emsoo ,kaVgIVGXcf7,Keiyo North ,HfVjCurKxh2,Elgeyo-Marakwet ,17758,35.54801,0.7903
Keipsl14791,Kaptumo Dispensary,y890dNeVvSY,7,TMElblEPWYV,Point,JCKvJkl6GyW,Cheptiret/Kipchamo ,cS6agZiN32t,Kesses ,HfVjCurKxh2,Uasin Gishu ,14791,35.40057,0.34697
759,Kaptumo/kaboi Ward,fQ8YT2bWEya,6,n9r5256Vnjy,NA,n9r5256Vnjy,Kaptumo/kaboi ,y20aapE6KYr,Aldai ,HfVjCurKxh2,Nandi ,759,NULL,
Keipsl14792,Kaptumo Sub-District Hospital,HGZEA6K3gxv,7,fQ8YT2bWEya,Point,n9r5256Vnjy,Kaptumo/kaboi ,y20aapE6KYr,Aldai ,HfVjCurKxh2,Nandi ,14792,35.0763,0.07027
Keipsl14793,Kapturo Dispensary (Bartabwa),LbUAJK25Wu5,7,GTEwFEQrKnx,Point,EFHywvcI9Zj,Bartabwa ,Tbq3JMDALZt,Baringo North ,HfVjCurKxh2,Baringo ,14793,35.82169,0.67357
Keipsl14795,Kapua Dispensary,cEBvbuaNx8V,7,u1tIG5pJ0EU,Point,TbfaoJj4OaE,Kalokol ,Toe5zU8RLT5,Turkana Central ,HfVjCurKxh2,Turkana ,14795,35.65948,3.42186
Keipsl13002,Kapu Medical Clinic,ksitzZ9a3U6,7,r7XpOXJSzR6,Point,lO9DNLuJPpC,Embakasi ,DW4iKNGrY42,Embakasi East ,HfVjCurKxh2,Nairobi ,13002,36.9336,-1.32065
Keipsl17321,Kapune,CjjFsw9fzlt,7,O6Nhx8qrtVe,Point,vTQPDPmaqqC,Kilgoris central ,IBZqPDOCobI,Transmara West ,HfVjCurKxh2,Narok ,17321,34.98525,-0.92808
921,Kaputiei North Ward,evLQO618WUk,6,h5eobW8jqvz,NA,h5eobW8jqvz,Kaputiei North ,iO2edHMzzoa,Kajiado East ,HfVjCurKxh2,Kajiado ,921,NULL,
Keipsl14796,Kaputir Dispensary,GTiDS4FMj2s,7,jaG2b9goWEj,Point,BszCGjFOZyf,Kaputir ,Toe5zU8RLT5,Turkana South ,HfVjCurKxh2,Turkana ,14796,35.475,2.10933
633,Kaputir Ward,jaG2b9goWEj,6,BszCGjFOZyf,NA,BszCGjFOZyf,Kaputir ,Toe5zU8RLT5,Turkana South ,HfVjCurKxh2,Turkana ,633,NULL,
Keipsl14797,Kapweria Dispensary,TeNjkALzdZq,7,ut0Qmy4GCW5,Point,KFg8i6HThlo,Ololmasani ,IBZqPDOCobI,Transmara East ,HfVjCurKxh2,Narok ,14797,35.09665,-0.93973
Keipsl14798,Kapyego Health Center,beTYyllgORF,7,IaLcpP2Oqdy,Point,UizNzGoZ5Zw,Kapyego ,kaVgIVGXcf7,Marakwet East Sub-County,HfVjCurKxh2,Elgeyo-Marakwet ,14798,35.47924,1.14584
731,Kapyego Ward,IaLcpP2Oqdy,6,UizNzGoZ5Zw,NA,UizNzGoZ5Zw,Kapyego ,kaVgIVGXcf7,Marakwet East Sub-County,HfVjCurKxh2,Elgeyo-Marakwet ,731,NULL,
Keipsl14799,Kapyemit Dispensary,pXubPXBYM35,7,jTGHLQyqu86,Point,OE90J0Hs1GV,Kapsaos ,cS6agZiN32t,Turbo ,HfVjCurKxh2,Uasin Gishu ,14799,35.22473,0.58449
Keipsl14800,Karaba Dispensary (Laikipia West),Q5KWOyrMtwp,7,xKXT7LateYV,Point,yZjSPVAa2N5,Marmanet ,OYaCYF6BNST,Laikipia West ,HfVjCurKxh2,Laikipia ,14800,36.37916,0.32703
Keipsl10476,Karaba Health Centre (Nyeri South),xI4rEZVmhle,7,IcK7jCteuMl,Point,tbkigrf3W9J,Gikondi ,IZOS05Z8QAL,Mukurweini ,HfVjCurKxh2,Nyeri ,10476,37.06404,-0.3763
Keipsl12194,Karaba Wango Dispensary,eTbcGObCPQB,7,pVQ5AOa4HMx,Point,BxmdeEJdFPQ,Mwea ,h8m60u0XlJf,Mbeere South ,HfVjCurKxh2,Embu ,12194,37.66172,-0.77197
NA,Karachuonyo Sub County,r04H5Jd9tHC,5,gbepWpyaGdj,MultiPolygon,NA,NA,gbepWpyaGdj,Karachuonyo ,HfVjCurKxh2,Homa Bay ,NA,34.8196,34.8155
Keipsl14801,Karagita Dispensary,utXAn6gmkjc,7,pJBpKN73uzn,Point,JXLPtLfLgxW,Hells gate ,ZFzQpYAw1RT,Naivasha Sub-County,HfVjCurKxh2,Nakuru ,14801,36.43134,-0.77667
596,Karai Ward,VMliBcCIsLa,6,hrGLxDlGqyY,NA,hrGLxDlGqyY,Karai ,A0BC4zSGPwM,Kikuyu ,HfVjCurKxh2,Kiambu ,596,NULL,
Keipsl12195,Karama Dispensary,UFJmL1fAqoW,7,QQDZ6CnO2Tf,Point,Kr46L4QSPw7,Karama ,xy2ubunOGVi,Tigania East ,HfVjCurKxh2,Meru ,12195,37.82739,0.24174
275,Karama Ward,QQDZ6CnO2Tf,6,Kr46L4QSPw7,NA,Kr46L4QSPw7,Karama ,xy2ubunOGVi,Tigania East ,HfVjCurKxh2,Meru ,275,NULL,
Keipsl12196,Karandini Dispensary,j6LBZXQCx1g,7,rFwBX3QanrR,Point,HVTtgPChna6,Mugumoni ,jN4aiIfSLRL,Chuka ,HfVjCurKxh2,Tharaka Nithi ,12196,37.62677,-0.35809
Keipsl10481,Karangatha Health Centre,wy1SFAUIGpo,7,ORKOvjiwYYA,Point,nJtwBgvgZsC,Nyakio ,mVgMb1mDaDX,Kinangop ,HfVjCurKxh2,Nyandarua ,10481,36.64669,-0.77085
Keipsl10482,Karangi Dispensary,qZeEJfQpPZP,7,QkaX6u9vogr,Point,d05tVut2cQQ,Kariara ,SeUHzwEWOUn,Gatanga ,HfVjCurKxh2,Muranga ,10482,36.79854,-0.83099
Keipsl12197,Karare Dispensary,kay0aRk5r3g,7,DSCeKjr4OxN,Point,wWXSrIysUJQ,Karare ,UHkc4iGio0L,Saku ,HfVjCurKxh2,Marsabit ,12197,37.8937,2.21177
234,Karare Ward,DSCeKjr4OxN,6,wWXSrIysUJQ,NA,wWXSrIysUJQ,Karare ,UHkc4iGio0L,Saku ,HfVjCurKxh2,Marsabit ,234,NULL,
Keipsl17810,Kararia Dispensary,tDCCpKPQCIC,7,IaLcpP2Oqdy,Point,UizNzGoZ5Zw,Kapyego ,kaVgIVGXcf7,Marakwet East Sub-County,HfVjCurKxh2,Elgeyo-Marakwet ,17810,35.49548,1.12335
Keipsl16174,Karathe Medical Clinic,pZCUnL2xG2a,7,O4nCPYUFiZF,Point,uBjduwmWsB0,Kamahuha ,SeUHzwEWOUn,Muranga South ,HfVjCurKxh2,Muranga ,16174,37.14252,-0.87547
Keipsl14802,Karati Dispensary,R6Ozu23ocWH,7,NS5iTawlwGG,Point,YGRlnDBljPF,Malewa west ,ZFzQpYAw1RT,Gilgil ,HfVjCurKxh2,Nakuru ,14802,36.476141,-0.671211
Keipsl10485,Karatina District Hospital,bAefCeKtkwu,7,UmjjMJm8gUK,Point,Pc9w9cjQp3V,Karatina Town ,IZOS05Z8QAL,Mathira East ,HfVjCurKxh2,Nyeri ,10485,37.1301,-0.47585
Keipsl19998,Karatina Model Health Centre,AknPtW4CrFm,7,Y8QcHbDoK9m,Point,hqS48UiEjI7,Nyanduma ,A0BC4zSGPwM,Lari ,HfVjCurKxh2,Kiambu ,19998,36.75241,-0.99575
Keipsl10488,Karatina Nursing Home,tThEvFL6mol,7,UmjjMJm8gUK,Point,Pc9w9cjQp3V,Karatina Town ,IZOS05Z8QAL,Mathira East ,HfVjCurKxh2,Nyeri ,10488,37.12997,-0.45282
482,Karatina Town Ward,UmjjMJm8gUK,6,Pc9w9cjQp3V,NA,Pc9w9cjQp3V,Karatina Town ,IZOS05Z8QAL,Mathira East ,HfVjCurKxh2,Nyeri ,482,NULL,
Keipsl10489,Karatu Health Centre,TILVmGLo6aA,7,ev9wIQtT0Gk,Point,y97c7GzsPCJ,Ndarugu ,A0BC4zSGPwM,Gatundu South ,HfVjCurKxh2,Kiambu ,10489,36.82669,-0.94502
Keipsl12198,Karau Health Centre,Bdb91tBzdzh,7,nH5wpDlJirK,Point,PlzlzbptrvM,Nginda ,h8m60u0XlJf,Manyatta ,HfVjCurKxh2,Embu ,12198,37.46619,-0.38344
453,Karau Ward,Ot9Svrw1uhJ,6,IHP8NBhifhP,NA,IHP8NBhifhP,Karau ,mVgMb1mDaDX,Olkalou ,HfVjCurKxh2,Nyandarua ,453,NULL,
Keipsl10490,Karemeno Dispensary,AiQeZTSDjwk,7,IE9GKfvRJgB,Point,NbyIrPUHnbv,Mugunda ,IZOS05Z8QAL,Kieni West ,HfVjCurKxh2,Nyeri ,10490,36.77169,-0.14132
